"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/12/2021","AirNow","480612004","1","4.8","ug/m3 LC","20","Isla Blanca Park","1","100.0000","88101","PM2.5 - Local Conditions","15180","Brownsville-Harlingen, TX","48","Texas","061","Cameron","26.0711","-97.1577"
"01/13/2021","AirNow","480612004","1","5.1","ug/m3 LC","21","Isla Blanca Park","1","100.0000","88101","PM2.5 - Local Conditions","15180","Brownsville-Harlingen, TX","48","Texas","061","Cameron","26.0711","-97.1577"
"01/14/2021","AirNow","480612004","1","3.6","ug/m3 LC","15","Isla Blanca Park","1","100.0000","88101","PM2.5 - Local Conditions","15180","Brownsville-Harlingen, TX","48","Texas","061","Cameron","26.0711","-97.1577"
"01/01/2021","AirNow","481130069","4","2.6","ug/m3 LC","11","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/02/2021","AirNow","481130069","4","5.2","ug/m3 LC","22","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/03/2021","AirNow","481130069","4","6.7","ug/m3 LC","28","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/04/2021","AirNow","481130069","4","13.3","ug/m3 LC","54","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/05/2021","AirNow","481130069","4","11.6","ug/m3 LC","48","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/06/2021","AirNow","481130069","4","7.8","ug/m3 LC","33","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/07/2021","AirNow","481130069","4","6","ug/m3 LC","25","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/08/2021","AirNow","481130069","4","3.3","ug/m3 LC","14","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/09/2021","AirNow","481130069","4","10","ug/m3 LC","42","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/10/2021","AirNow","481130069","4","10.7","ug/m3 LC","45","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/11/2021","AirNow","481130069","4","14.8","ug/m3 LC","57","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/12/2021","AirNow","481130069","4","14.4","ug/m3 LC","56","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/13/2021","AirNow","481130069","4","9.7","ug/m3 LC","40","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/14/2021","AirNow","481130069","4","6.9","ug/m3 LC","29","Dallas Hinton","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/01/2021","AirNow","481210034","1","2.1","ug/m3 LC","9","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/02/2021","AirNow","481210034","1","3.8","ug/m3 LC","16","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/03/2021","AirNow","481210034","1","4.6","ug/m3 LC","19","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/04/2021","AirNow","481210034","1","5.1","ug/m3 LC","21","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/05/2021","AirNow","481210034","1","4.9","ug/m3 LC","20","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/06/2021","AirNow","481210034","1","5.7","ug/m3 LC","24","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/07/2021","AirNow","481210034","1","4.8","ug/m3 LC","20","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/08/2021","AirNow","481210034","1","6.8","ug/m3 LC","28","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/09/2021","AirNow","481210034","1","9.3","ug/m3 LC","39","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/10/2021","AirNow","481210034","1","13.1","ug/m3 LC","53","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/11/2021","AirNow","481210034","1","9","ug/m3 LC","38","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/12/2021","AirNow","481210034","1","7.9","ug/m3 LC","33","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/13/2021","AirNow","481210034","1","11.2","ug/m3 LC","47","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/14/2021","AirNow","481210034","1","4.1","ug/m3 LC","17","Denton Airport South","1","100.0000","88101","PM2.5 - Local Conditions","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","121","Denton","33.219069","-97.196284"
"01/01/2021","AirNow","481351014","1","6.2","ug/m3 LC","26","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/02/2021","AirNow","481351014","1","6","ug/m3 LC","25","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/03/2021","AirNow","481351014","1","3.4","ug/m3 LC","14","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/04/2021","AirNow","481351014","1","5","ug/m3 LC","21","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/05/2021","AirNow","481351014","1","6","ug/m3 LC","25","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/06/2021","AirNow","481351014","1","8.9","ug/m3 LC","37","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/07/2021","AirNow","481351014","1","2.2","ug/m3 LC","9","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/08/2021","AirNow","481351014","1","7.7","ug/m3 LC","32","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/09/2021","AirNow","481351014","1","10.7","ug/m3 LC","45","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/10/2021","AirNow","481351014","1","7.8","ug/m3 LC","33","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/11/2021","AirNow","481351014","1","14.8","ug/m3 LC","57","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/12/2021","AirNow","481351014","1","12.1","ug/m3 LC","51","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/13/2021","AirNow","481351014","1","5.5","ug/m3 LC","23","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/14/2021","AirNow","481351014","1","5.2","ug/m3 LC","22","Odessa Gonzales","1","100.0000","88101","PM2.5 - Local Conditions","36220","Odessa, TX","48","Texas","135","Ector","31.870259","-102.334745"
"01/01/2021","AirNow","481390016","3","4.6","ug/m3 LC","19","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/02/2021","AirNow","481390016","3","3.7","ug/m3 LC","15","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/03/2021","AirNow","481390016","3","7.6","ug/m3 LC","32","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/04/2021","AirNow","481390016","3","9.5","ug/m3 LC","40","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/05/2021","AirNow","481390016","3","8.8","ug/m3 LC","37","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/06/2021","AirNow","481390016","3","6.8","ug/m3 LC","28","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/07/2021","AirNow","481390016","3","5","ug/m3 LC","21","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/08/2021","AirNow","481390016","3","5.3","ug/m3 LC","22","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/09/2021","AirNow","481390016","3","8.5","ug/m3 LC","35","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/10/2021","AirNow","481390016","3","8.7","ug/m3 LC","36","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/11/2021","AirNow","481390016","3","7.4","ug/m3 LC","31","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/12/2021","AirNow","481390016","3","16.7","ug/m3 LC","61","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/13/2021","AirNow","481390016","3","5.5","ug/m3 LC","23","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/14/2021","AirNow","481390016","3","5.5","ug/m3 LC","23","Midlothian OFW","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","139","Ellis","32.482083","-97.026899"
"01/01/2021","AirNow","481410037","3","19.8","ug/m3 LC","67","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/02/2021","AirNow","481410037","3","7.6","ug/m3 LC","32","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/03/2021","AirNow","481410037","3","4.5","ug/m3 LC","19","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/04/2021","AirNow","481410037","3","10.5","ug/m3 LC","44","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/05/2021","AirNow","481410037","3","9.4","ug/m3 LC","39","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/06/2021","AirNow","481410037","3","10.8","ug/m3 LC","45","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/07/2021","AirNow","481410037","3","13.7","ug/m3 LC","54","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/08/2021","AirNow","481410037","3","16.2","ug/m3 LC","60","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/09/2021","AirNow","481410037","3","11","ug/m3 LC","46","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/10/2021","AirNow","481410037","3","5","ug/m3 LC","21","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/11/2021","AirNow","481410037","3","7.4","ug/m3 LC","31","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/12/2021","AirNow","481410037","3","8.5","ug/m3 LC","35","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/13/2021","AirNow","481410037","3","6.9","ug/m3 LC","29","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/14/2021","AirNow","481410037","3","7.8","ug/m3 LC","33","El Paso UTEP","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.768286","-106.501243"
"01/01/2021","AirNow","481410044","6","17","ug/m3 LC","61","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/02/2021","AirNow","481410044","6","13.8","ug/m3 LC","55","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/03/2021","AirNow","481410044","6","3.7","ug/m3 LC","15","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/04/2021","AirNow","481410044","6","23.4","ug/m3 LC","75","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/05/2021","AirNow","481410044","6","15.8","ug/m3 LC","59","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/06/2021","AirNow","481410044","6","11.8","ug/m3 LC","49","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/08/2021","AirNow","481410044","6","16","ug/m3 LC","59","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/09/2021","AirNow","481410044","6","13.2","ug/m3 LC","53","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/10/2021","AirNow","481410044","6","2.5","ug/m3 LC","10","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/11/2021","AirNow","481410044","6","8.8","ug/m3 LC","37","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/12/2021","AirNow","481410044","6","7.3","ug/m3 LC","30","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/13/2021","AirNow","481410044","6","5.5","ug/m3 LC","23","El Paso Chamizal","1","100.0000","88101","PM2.5 - Local Conditions","21340","El Paso, TX","48","Texas","141","El Paso","31.765685","-106.455227"
"01/01/2021","AirNow","481410055","3","12","ug/m3 LC","50","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/02/2021","AirNow","481410055","3","7.8","ug/m3 LC","33","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/03/2021","AirNow","481410055","3","4.3","ug/m3 LC","18","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/04/2021","AirNow","481410055","3","8.1","ug/m3 LC","34","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/05/2021","AirNow","481410055","3","10","ug/m3 LC","42","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/06/2021","AirNow","481410055","3","7.1","ug/m3 LC","30","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/07/2021","AirNow","481410055","3","15.2","ug/m3 LC","58","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/08/2021","AirNow","481410055","3","12.1","ug/m3 LC","51","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/09/2021","AirNow","481410055","3","9.5","ug/m3 LC","40","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/10/2021","AirNow","481410055","3","3.6","ug/m3 LC","15","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/11/2021","AirNow","481410055","3","5.4","ug/m3 LC","23","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/12/2021","AirNow","481410055","3","6.4","ug/m3 LC","27","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/13/2021","AirNow","481410055","3","7.1","ug/m3 LC","30","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/14/2021","AirNow","481410055","3","10.5","ug/m3 LC","44","Ascarate Park SE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.746775","-106.402806"
"01/01/2021","AirNow","481410057","3","7.6","ug/m3 LC","32","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/02/2021","AirNow","481410057","3","8.7","ug/m3 LC","36","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/03/2021","AirNow","481410057","3","5.9","ug/m3 LC","25","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/04/2021","AirNow","481410057","3","8.4","ug/m3 LC","35","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/05/2021","AirNow","481410057","3","6.8","ug/m3 LC","28","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/06/2021","AirNow","481410057","3","6.4","ug/m3 LC","27","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/07/2021","AirNow","481410057","3","14.4","ug/m3 LC","56","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/08/2021","AirNow","481410057","3","12.8","ug/m3 LC","52","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/09/2021","AirNow","481410057","3","7.9","ug/m3 LC","33","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/10/2021","AirNow","481410057","3","3.1","ug/m3 LC","13","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/11/2021","AirNow","481410057","3","5","ug/m3 LC","21","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/12/2021","AirNow","481410057","3","12","ug/m3 LC","50","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/13/2021","AirNow","481410057","3","11.5","ug/m3 LC","48","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/14/2021","AirNow","481410057","3","13.7","ug/m3 LC","54","Socorro Hueco","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","21340","El Paso, TX","48","Texas","141","El Paso","31.6675","-106.288"
"01/01/2021","AirNow","482010058","2","4.4","ug/m3 LC","18","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/02/2021","AirNow","482010058","2","4.8","ug/m3 LC","20","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/03/2021","AirNow","482010058","2","6.5","ug/m3 LC","27","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/04/2021","AirNow","482010058","2","6","ug/m3 LC","25","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/05/2021","AirNow","482010058","2","7.6","ug/m3 LC","32","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/06/2021","AirNow","482010058","2","7","ug/m3 LC","29","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/07/2021","AirNow","482010058","2","3.8","ug/m3 LC","16","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/08/2021","AirNow","482010058","2","4.7","ug/m3 LC","20","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/09/2021","AirNow","482010058","2","9.7","ug/m3 LC","40","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
"01/10/2021","AirNow","482010058","2","7.3","ug/m3 LC","30","Baytown","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.770698","-95.031232"
