"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/09/2020","AQS","060792007","2","6","ug/m3 SC","6","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/10/2020","AQS","060792007","2","8","ug/m3 SC","7","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/11/2020","AQS","060792007","2","8","ug/m3 SC","7","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/12/2020","AQS","060792007","2","18","ug/m3 SC","17","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/13/2020","AQS","060792007","2","27","ug/m3 SC","25","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/14/2020","AQS","060792007","2","13","ug/m3 SC","12","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/15/2020","AQS","060792007","2","5","ug/m3 SC","5","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/16/2020","AQS","060792007","2","4","ug/m3 SC","4","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/17/2020","AQS","060792007","2","4","ug/m3 SC","4","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/18/2020","AQS","060792007","2","27","ug/m3 SC","25","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/19/2020","AQS","060792007","2","8","ug/m3 SC","7","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/20/2020","AQS","060792007","2","5","ug/m3 SC","5","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/21/2020","AQS","060792007","2","6","ug/m3 SC","6","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/22/2020","AQS","060792007","2","5","ug/m3 SC","5","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/23/2020","AQS","060792007","2","8","ug/m3 SC","7","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/24/2020","AQS","060792007","2","8","ug/m3 SC","7","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/25/2020","AQS","060792007","2","10","ug/m3 SC","9","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/26/2020","AQS","060792007","2","18","ug/m3 SC","17","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/27/2020","AQS","060792007","2","44","ug/m3 SC","41","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/28/2020","AQS","060792007","2","36","ug/m3 SC","33","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/29/2020","AQS","060792007","2","13","ug/m3 SC","12","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/30/2020","AQS","060792007","2","47","ug/m3 SC","44","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"03/31/2020","AQS","060792007","2","29","ug/m3 SC","27","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/01/2020","AQS","060792007","2","66","ug/m3 SC","56","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/02/2020","AQS","060792007","2","58","ug/m3 SC","52","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/03/2020","AQS","060792007","2","73","ug/m3 SC","60","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/04/2020","AQS","060792007","2","20","ug/m3 SC","19","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/05/2020","AQS","060792007","2","4","ug/m3 SC","4","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/06/2020","AQS","060792007","2","5","ug/m3 SC","5","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/07/2020","AQS","060792007","2","11","ug/m3 SC","10","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/08/2020","AQS","060792007","2","5","ug/m3 SC","5","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/09/2020","AQS","060792007","2","4","ug/m3 SC","4","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/10/2020","AQS","060792007","2","25","ug/m3 SC","23","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/11/2020","AQS","060792007","2","34","ug/m3 SC","31","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/12/2020","AQS","060792007","2","11","ug/m3 SC","10","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/13/2020","AQS","060792007","2","12","ug/m3 SC","11","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/14/2020","AQS","060792007","2","29","ug/m3 SC","27","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/15/2020","AQS","060792007","2","24","ug/m3 SC","22","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/16/2020","AQS","060792007","2","13","ug/m3 SC","12","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/17/2020","AQS","060792007","2","13","ug/m3 SC","12","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/18/2020","AQS","060792007","2","17","ug/m3 SC","16","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/19/2020","AQS","060792007","2","17","ug/m3 SC","16","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/20/2020","AQS","060792007","2","25","ug/m3 SC","23","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/21/2020","AQS","060792007","2","54","ug/m3 SC","50","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/22/2020","AQS","060792007","2","67","ug/m3 SC","57","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/23/2020","AQS","060792007","2","67","ug/m3 SC","57","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/24/2020","AQS","060792007","2","57","ug/m3 SC","52","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/25/2020","AQS","060792007","2","51","ug/m3 SC","47","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/26/2020","AQS","060792007","2","33","ug/m3 SC","31","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/27/2020","AQS","060792007","2","72","ug/m3 SC","59","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/28/2020","AQS","060792007","2","36","ug/m3 SC","33","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/29/2020","AQS","060792007","2","20","ug/m3 SC","19","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"04/30/2020","AQS","060792007","2","63","ug/m3 SC","55","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/01/2020","AQS","060792007","2","71","ug/m3 SC","59","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/02/2020","AQS","060792007","2","39","ug/m3 SC","36","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/03/2020","AQS","060792007","2","71","ug/m3 SC","59","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/04/2020","AQS","060792007","2","57","ug/m3 SC","52","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/05/2020","AQS","060792007","2","73","ug/m3 SC","60","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/06/2020","AQS","060792007","2","47","ug/m3 SC","44","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/07/2020","AQS","060792007","2","55","ug/m3 SC","51","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/08/2020","AQS","060792007","2","44","ug/m3 SC","41","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/09/2020","AQS","060792007","2","11","ug/m3 SC","10","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/10/2020","AQS","060792007","2","14","ug/m3 SC","13","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/11/2020","AQS","060792007","2","17","ug/m3 SC","16","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/12/2020","AQS","060792007","2","13","ug/m3 SC","12","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/13/2020","AQS","060792007","2","51","ug/m3 SC","47","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/14/2020","AQS","060792007","2","58","ug/m3 SC","52","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/15/2020","AQS","060792007","2","77","ug/m3 SC","62","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/16/2020","AQS","060792007","2","61","ug/m3 SC","54","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/17/2020","AQS","060792007","2","5","ug/m3 SC","5","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/18/2020","AQS","060792007","2","11","ug/m3 SC","10","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/19/2020","AQS","060792007","2","19","ug/m3 SC","18","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/20/2020","AQS","060792007","2","51","ug/m3 SC","47","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/21/2020","AQS","060792007","2","56","ug/m3 SC","51","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/22/2020","AQS","060792007","2","59","ug/m3 SC","53","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/23/2020","AQS","060792007","2","37","ug/m3 SC","34","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/24/2020","AQS","060792007","2","29","ug/m3 SC","27","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/25/2020","AQS","060792007","2","33","ug/m3 SC","31","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/26/2020","AQS","060792007","2","31","ug/m3 SC","29","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/27/2020","AQS","060792007","2","12","ug/m3 SC","11","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/28/2020","AQS","060792007","2","4","ug/m3 SC","4","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/29/2020","AQS","060792007","2","7","ug/m3 SC","6","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/30/2020","AQS","060792007","2","10","ug/m3 SC","9","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"05/31/2020","AQS","060792007","2","10","ug/m3 SC","9","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/01/2020","AQS","060792007","2","22","ug/m3 SC","20","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/02/2020","AQS","060792007","2","21","ug/m3 SC","19","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/03/2020","AQS","060792007","2","26","ug/m3 SC","24","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/04/2020","AQS","060792007","2","34","ug/m3 SC","31","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/05/2020","AQS","060792007","2","14","ug/m3 SC","13","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/06/2020","AQS","060792007","2","49","ug/m3 SC","45","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/07/2020","AQS","060792007","2","91","ug/m3 SC","69","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/08/2020","AQS","060792007","2","58","ug/m3 SC","52","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/09/2020","AQS","060792007","2","38","ug/m3 SC","35","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/10/2020","AQS","060792007","2","26","ug/m3 SC","24","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/11/2020","AQS","060792007","2","7","ug/m3 SC","6","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/12/2020","AQS","060792007","2","14","ug/m3 SC","13","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/13/2020","AQS","060792007","2","68","ug/m3 SC","57","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/14/2020","AQS","060792007","2","55","ug/m3 SC","51","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/15/2020","AQS","060792007","2","63","ug/m3 SC","55","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/16/2020","AQS","060792007","2","65","ug/m3 SC","56","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/17/2020","AQS","060792007","2","36","ug/m3 SC","33","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/18/2020","AQS","060792007","2","18","ug/m3 SC","17","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/19/2020","AQS","060792007","2","12","ug/m3 SC","11","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/20/2020","AQS","060792007","2","8","ug/m3 SC","7","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/21/2020","AQS","060792007","2","7","ug/m3 SC","6","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/22/2020","AQS","060792007","2","5","ug/m3 SC","5","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
"06/23/2020","AQS","060792007","2","2","ug/m3 SC","2","Arroyo Grande CDF","1","100.0000","81102","PM10 Total 0-10um STP","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.0467300008874","-120.58777"
