state,county,business_closed,business_closed_date,business_closed_url,business_open,business_open_date,business_open_url,school_closed,school_closed_date,school_closed_url,school_open,school_open_date,school_open_url,college_closed,college_closed_date,college_closed_url,college_open,college_open_date,college_open_url,religion_closed,religion_closed_date,religion_closed_url,religion_open,religion_open_date,religion_open_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,lockdown_open,lockdown_open_date,lockdown_open_url
New Jersey,Hunterdon County,Yes,2020-03-21,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,No,,,Yes,2020-03-14,https://www.nj.com/news/2020/03/all-hunterdon-public-schools-are-closing-monday-due-to-coronavirus-outbreak-in-new-jersey.html,No,,,Yes,2020-03-18,https://www.raritanval.edu/past-president-messages,No,,,Yes,2020-03-22,https://www.facebook.com/bethlehempc/photos/rpp.279712378724976/3254180504611467/?type=3&theater,No,,,Yes,2020-03-21,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,No,,
New Jersey,Mercer County,Yes,2020-03-20,https://www.nj.gov/governor/news/news/562020/20200320j.shtml,No,,,Yes,2020-03-11,https://www.nj.com/coronavirus/2020/03/coronavirus-closures-updated-list-of-nj-school-districts-that-are-closing-or-changing-schedules-wednesday-march-11.html,No,,,Yes,2020-03-10,https://www.nj.com/coronavirus/2020/03/nj-coronavirus-update-here-are-the-colleges-that-are-closing-or-changing-schedules-tuesday-march-10.html,No,,,Yes,2020-03-13,https://www.nj.com/coronavirus/2020/03/trenton-diocese-closing-35-catholic-schools-to-stop-spread-of-coronavirus.html,No,,,Yes,2020-03-21,https://www.nj.com/coronavirus/2020/03/murphy-orders-nj-residents-to-stay-home-closes-non-essential-businesses-in-state-lockdown-to-fight-coronavirus.html,No,,
New Jersey,Middlesex County,Yes,2020-03-16,https://www.tapinto.net/towns/east-brunswick/articles/covid-19-a-comprehensive-list-of-what-s-opened-and-closed-in-nj-4,No,,,Yes,2020-03-12,https://www.mycentraljersey.com/story/news/education/2020/03/12/coronavirus-nj-middlesex-somerset-hunterdon-and-union-school-closings-early-dismissals/5037152002/,No,,,Yes,2020-03-10,https://www.nj.com/coronavirus/2020/03/nj-coronavirus-latest-on-schools-and-colleges-that-are-closing-or-changing-schedules-tuesday-march-10.html,No,,,Yes,2020-03-13,https://www.nj.com/coronavirus/2020/03/coronavirus-closures-latest-nj-school-closings-map-of-outbreak-friday-march-13.html,No,,,Yes,2020-03-21,https://www.nj.com/coronavirus/2020/03/murphy-orders-nj-residents-to-stay-home-closes-non-essential-businesses-in-state-lockdown-to-fight-coronavirus.html,No,,
New Jersey,Monmouth County,Yes,2020-03-21,https://www.nj.gov/governor/news/news/562020/20200320j.shtml,No,,,Yes,2020-03-14,https://www.app.com/story/news/2020/03/13/coronavirus-nj-monmouth-and-ocean-school-closings-early-dismissals-event-postponements/5040444002/,No,,,Yes,2020-03-10,"https://www.monmouth.edu/covid-19/march-9-2020-classes-cancelled/
https://www.nj.com/coronavirus/2020/03/nj-coronavirus-latest-on-schools-and-colleges-that-are-closing-or-changing-schedules-tuesday-march-10.html",No,,,Yes,2020-03-21,https://www.nj.gov/governor/news/news/562020/20200320j.shtml,No,,,Yes,2020-03-21,https://www.nj.gov/governor/news/news/562020/20200320j.shtml,No,,
New Jersey,Passaic County,Yes,2020-03-21,https://njbmagazine.com/njb-news-now/special-report-details-on-non-essential-business-closings/,No,,,Yes,2020-03-18,https://www.state.nj.us/education/topics/COVID19%20Frequently%20Asked%20Questions%20(FAQ)%20Related%20to%20School%20Emergency%20Preparedness%20Plans.pdf,No,,,Yes,2020-03-14,https://myemail.constantcontact.com/COVID-19-Plans.html?soid=1132109892475&aid=48pqX00Ff7k,No,,,Yes,2020-03-22,https://rcdop.org/coronavirus,No,,,Yes,2020-03-21,https://www.tapinto.net/towns/passaic-valley/articles/murphy-s-stay-at-home-order-what-exactly-does-it-mean-0d984602-ba7c-4c0a-b759-44b3370b7881,No,,
New Jersey,Somerset County,Yes,2020-03-21,https://www.hillsborough-nj.org/covid-19-updates-closures-and-cancellations/,No,,,Yes,2020-03-12,https://www.mycentraljersey.com/story/news/education/2020/03/12/coronavirus-nj-middlesex-somerset-hunterdon-and-union-school-closings-early-dismissals/5037152002/,No,,,Yes,2020-03-10,https://www.nj.com/coronavirus/2020/03/nj-coronavirus-latest-on-schools-and-colleges-that-are-closing-or-changing-schedules-tuesday-march-10.html,No,,,Yes,2020-03-13,https://www.nj.com/coronavirus/2020/03/coronavirus-closures-latest-nj-school-closings-map-of-outbreak-friday-march-13.html,No,,,Yes,2020-03-21,https://www.nj.com/coronavirus/2020/03/murphy-orders-nj-residents-to-stay-home-closes-non-essential-businesses-in-state-lockdown-to-fight-coronavirus.html,No,,
New Mexico,Bernalillo County,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,
New Mexico,Los Alamos County,Yes,2020-03-23,https://cv.nmhealth.org/public-health-orders-and-executive-orders/,No,,,Yes,2020-03-13,https://webnew.ped.state.nm.us/wp-content/uploads/2020/03/Temporary-Closure-of-All-Public-Schools.pdf,No,,,Yes,2020-03-13,https://news.unm.edu/news/unm-to-extend-spring-break-through-april-5-in-effort-to-reduce-potential-transmission-of-coronavirus,No,,,Yes,2020-04-12,https://www.washingtontimes.com/news/2020/apr/12/michelle-lujan-grisham-new-mexico-governor-expands/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,
New Mexico,Santa Fe County,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,
New Mexico,Taos County,Yes,2020-03-23,"https://www.taosnews.com/stories/governor-closes-non-essential-commerce,62951",No,,,Yes,2020-03-14,"https://www.taosnews.com/stories/all-new-mexico-k-12-schools-to-close-temporarily-due-to-coronavirus-concerns,62755",No,,,Yes,2020-03-20,http://taos.unm.edu/home/covid-19-update/,No,,,Yes,2020-04-11,https://www.governor.state.nm.us/wp-content/uploads/2020/04/04_11_20_PHO_Amended.pdf,No,,,Yes,2020-03-23,"https://www.taosnews.com/stories/new-mexico-stay-at-home-restrictions-q-and-a,62974",No,,
New York,Albany County,Yes,2020-03-22,https://www.albanycounty.com/departments/health/coronavirus-covid-19/flatten-the-curve,No,,,Yes,2020-03-14,https://www.albanyschools.org/healthservices/covid-19/news/1676646/schools-closed-through-march-27 https://www.albanyschools.org/healthservices/covid-19/news/1678634/april-6-health-updates,No,,,Yes,2020-03-13,https://www.albany.edu/covid-19/news/classes-suspended-today-31320,No,,,Yes,2020-03-22,https://www.albanycounty.com/departments/health/coronavirus-covid-19/flatten-the-curve,No,,,Yes,2020-03-22,https://www.albanycounty.com/departments/health/coronavirus-covid-19/flatten-the-curve,No,,
New York,Bronx County,Yes,2020-03-22,https://www.bloomberg.com/news/articles/2020-03-21/new-york-city-to-close-all-non-essential-businesses-sunday,No,,,Yes,2020-03-14,https://www.vox.com/2020/3/16/21180629/coronavirus-new-york-city-public-schools-closed,No,,,Yes,2020-03-09,https://news.fordham.edu/university-news/presidents-covid-19-update-march-9-2020-12-p-m/,No,,,Yes,2020-03-15,https://www.nytimes.com/2020/03/12/nyregion/coronavirus-new-york-update.html,No,,,Yes,2020-03-20,https://ny.curbed.com/2020/3/20/21187022/coronavirus-new-york-shutdown-shelter-in-place,No,,
New York,Chautauqua County,Yes,2020-03-22,https://covid19.healthdata.org/united-states-of-america/new-york,No,,,Yes,2020-03-18,https://www.observertoday.com/news/local-region/2020/03/county-to-address-covid-19-during-press-conference/,No,,,Yes,2020-03-14,https://www.fredonia.edu/sites/default/files/section/student-life/health-center/coronavirus_memo_3_-_march_12_2020.pdf,No,,,Yes,2020-03-18,https://www.facebook.com/HarvestChapelFMC/?__tn__=kC-R&eid=ARBs-g__bN54JUA5K09lbyKjXTO2sC8rk_7M4jMdfE_XPa1warb8edUr_ESWAv6w85-R_oS3MrAqzfXy&hc_ref=ARTAOUkaKfUw3rZaTYdSUXZKNH-QO3Qzfm9b8cn8bgDWOlFx9Y1gwtSMU5p4wiCFvUI&fref=nf&__xts__[0]=68.ARDyco9vhJ6IIcw1G3u2Y7VtgbO8UFDT4Hei9qvXGd9_3FHGyYp_nXn3DJDCcRDsWDpa6IYkxMISGeLkwxvCIhY3uKCf_R3Eg2GfKLWSI4HqpjnK4jXIDioga4L_rSOyutomJQnVLLsdJVCkQ6sBoZ2tqYsvwfSL_6jRLc6LfKcOnXcnNni7UCZdhVUqf-yJKKawOhmIsiOEtYRsgTdQWkUHbT4I_4hXTQP1MNu53QY8E1zpeOvkOIXdqvHYjP7c9B_bZO4gYcCpwPcOoPFoyENgT35j-XM-d8H2xlF8vbGIv3vofkU9PS05PRKY57bL7OaLoILSvBzIEg9zHAkp-Kel4rns,No,,,Yes,2020-03-22,https://covid19.healthdata.org/united-states-of-america/new-york,No,,
New York,Dutchess County,Yes,2020-03-23,https://www.governor.ny.gov/news/governor-cuomo-signs-new-york-state-pause-executive-order,No,,,Yes,2020-03-13,https://www.dailyfreeman.com/news/local-news/all-schools-in-ulster-dutchess-orange-counties-to-close-for/article_eecac70e-6551-11ea-a90e-a39dde3ca2dc.html,No,,,Yes,2020-03-14,https://www.poughkeepsiejournal.com/story/news/local/2020/03/14/coronavirus-bard-employee-tests-covid-19-students-go-online/5050627002/,No,,,Yes,2020-03-14,https://www.poughkeepsiejournal.com/story/news/local/2020/03/14/coronavirus-archdiocese-new-york-cancels-church-weekend/5050588002/,No,,,Yes,2020-03-14,https://www.poughkeepsiejournal.com/story/news/local/2020/03/13/coronavirus-three-confirmed-cases-covid-19-dutchess-county/5043691002/,No,,
New York,Erie County,Yes,2020-04-03,https://www.wivb.com/news/erie-county-executive-says-businesses-such-as-vape-shops-not-essential-should-close/,No,,,Yes,2020-03-15,https://www.wgrz.com/article/news/health/coronavirus/erie-county-details-first-confirmed-covid-19-cases/71-9456367b-326a-41f6-85b0-eac13974f631,No,,,Yes,2020-03-15,https://www.wgrz.com/article/news/health/coronavirus/erie-county-details-first-confirmed-covid-19-cases/71-9456367b-326a-41f6-85b0-eac13974f631,No,,,Yes,2020-03-31,https://www.goerie.com/news/20200331/erie-county-to-churches-stop-remaining-in-person-worship,No,,,Yes,2020-03-17,https://www.msn.com/en-us/news/us/erie-county-shuts-down-to-battle-covid-19/ar-BB11h9HC,No,,
New York,Kings County,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order ,No,,,Yes,2020-03-14,https://www.vox.com/2020/3/16/21180629/coronavirus-new-york-city-public-schools-closed,No,,,Yes,2020-03-11,https://www.ny1.com/nyc/all-boroughs/coronavirus-blog/2020/03/12/coronavirus-in-nyc--school-closings,No,,,Yes,2020-03-12,https://www.nytimes.com/2020/03/12/nyregion/coronavirus-new-york-update.html,No,,,Yes,2020-03-22,https://gothamist.com/news/new-york-pause-coronavirus-covid-19-stay-home,No,,
New York,Monroe County,Yes,2020-03-18,https://www.whec.com/coronavirus/monroe-county-executive-asks-all-non-essential-businesses-to-send-employees-home/5677471/,No,,,Yes,2020-03-14,https://www.monroecounty.gov/school-closings-2020-03-14,No,,,Yes,2020-03-15,https://www.democratandchronicle.com/story/news/2020/03/15/monroe-county-state-of-emergency-coronavirus-brockport-mcc-facing-challenges-to-online-shift/5044647002/,No,,,Yes,2020-03-16,https://catholiccourier.com/articles/the-latest-news-on-the-coronavirus,No,,,Yes,2020-03-14,https://13wham.com/news/local/governor-orders-all-non-essential-workers-in-ny-to-stay-home,No,,
New York,Nassau County,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order,No,,,Yes,2020-03-16,https://www.nydailynews.com/coronavirus/ny-coronavirus-nassau-schools-closing-20200315-2pzo7myrnndgdbf7fefkgywf24-story.html,No,,,Yes,2020-03-12,https://www.nytimes.com/interactive/2020/nyregion/school-closings-ny-nj.html,No,,,Yes,2020-03-12,https://www.governor.ny.gov/news/no-2023-continuing-temporary-suspension-and-modification-laws-relating-disaster-emergency,No,,,Yes,2020-03-20,https://www.theguardian.com/us-news/2020/mar/20/new-york-90-day-stay-home-order-what-it-means,No,,
New York,New York County,Yes,2020-03-20,https://riverheadlocal.com/2020/03/20/new-york-is-shutting-down-most-businesses-ordered-closed-all-non-essential-workers-must-stay-home-ban-on-social-gatherings/,No,,,Yes,2020-03-23,https://www.nytimes.com/2020/03/15/nyregion/nyc-schools-closed.html,No,,,Yes,2020-03-12,https://www.nytimes.com/2020/03/11/nyregion/coronavirus-new-york-update.html,No,,,Yes,2020-03-12,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_New_York_(state),No,,,Yes,2020-03-23,https://www.theguardian.com/world/video/2020/mar/23/manhattan-streets-empty-as-new-york-city-goes-into-coronavirus-lockdown-video,No,,
New York,New York County,Yes,2020-03-20,https://riverheadlocal.com/2020/03/20/new-york-is-shutting-down-most-businesses-ordered-closed-all-non-essential-workers-must-stay-home-ban-on-social-gatherings/,No,,,Yes,2020-03-23,https://www.nytimes.com/2020/03/15/nyregion/nyc-schools-closed.html,No,,,Yes,2020-03-11,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_New_York_(state),No,,,Yes,2020-03-12,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_New_York_(state),No,,,Yes,2020-03-23,https://www.theguardian.com/world/video/2020/mar/23/manhattan-streets-empty-as-new-york-city-goes-into-coronavirus-lockdown-video,No,,
New York,Onondaga County,Yes,2020-03-22,https://www.syracuse.com/coronavirus/2020/03/ny-coronavirus-order-for-businesses-to-close-whats-considered-essential-nonessential.html,No,,,Yes,2020-03-14,http://www.syracusecityschools.com/districtpage.cfm?pageid=11143,No,,,Yes,2020-03-15,https://www.syracuse.edu/wp-content/uploads/2019-20-Academic-Calendar-with-Deadlines.pdf,No,,,Yes,2020-03-20,https://ny.curbed.com/2020/3/20/21187022/coronavirus-new-york-shutdown-shelter-in-place,No,,,Yes,2020-03-20,https://ny.curbed.com/2020/3/20/21187022/coronavirus-new-york-shutdown-shelter-in-place,No,,
New York,Orange County,Yes,2020-03-16,https://coronavirus.health.ny.gov/home,No,,,Yes,2020-03-13,https://www.dailyfreeman.com/news/local-news/all-schools-in-ulster-dutchess-orange-counties-to-close-for/article_eecac70e-6551-11ea-a90e-a39dde3ca2dc.html,No,,,Yes,2020-03-11,https://www.dailyfreeman.com/news/local-news/mount-saint-mary-college-in-newburgh-closing-campus-amid-virus-concerns-classes-to-be-taught/article_128ef998-62fb-11ea-8cca-3f4ec8812e58.html,No,,,Yes,2020-03-14,https://www.nydailynews.com/coronavirus/ny-coronavirus-catholic-mass-20200314-ussc4ac55zd4lccsekh5bo2wkq-story.html,No,,,Yes,2020-03-22,https://coronavirus.health.ny.gov/new-york-state-pause,No,,
New York,Oswego County,Yes,2020-03-17,https://www.iheartoswego.com/oswego-county-orders-non-essential-employees-to-work-from-home.html,No,,,Yes,2020-03-15,https://www.cssd.org/site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=217&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=3935&PageID=1,No,,,Yes,2020-03-19,https://www.politico.com/states/new-york/albany/story/2020/03/11/suny-cuny-halting-in-person-classes-to-mitigate-coronavirus-threat-1266485,No,,,Yes,2020-03-14,,No,,,Yes,2020-03-17,https://www.oswegocounty.com/news_detail_T17_R395.php,No,,
New York,Queens County,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order,No,,,Yes,2020-03-14,https://www.nytimes.com/2020/03/15/nyregion/nyc-schools-closed.html,No,,,Yes,2020-03-19,https://www.ny1.com/nyc/all-boroughs/coronavirus-blog/2020/03/12/coronavirus-in-nyc--school-closings,No,,,Yes,2020-03-15,https://abc7ny.com/religion/mass-canceled-in-brooklyn-queens-after-covid-19-case-at-church/6015747/,No,,,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order,No,,
New York,St. Lawrence County,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order,No,,,Yes,2020-03-14,https://www.facebook.com/CantonCentralSchoolDistrict/photos/a.602025559886938/2840375276051944/?type=3&theater,No,,,Yes,2020-03-13,https://www.nny360.com/news/publicservicenews/syracuse-st-lawrence-university-will-shift-classes-online-due-to-coronavirus-concerns/article_9e3982c8-095a-52d5-9714-ddb68a05dbea.html,No,,,Yes,2020-03-18,https://www.facebook.com/MassenaCatholicCommunity/,No,,,Yes,2020-03-22,https://covid19.healthdata.org/united-states-of-america/new-york,No,,
New York,Suffolk County,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order,No,,,Yes,2020-03-13,http://longisland.news12.com/story/41890821/several-school-districts-on-long-island-close-due-to-coronavirus-fears,No,,,Yes,2020-03-14,https://news.stonybrook.edu/university/coronavirus-update-guidance-issued/,No,,,Yes,2020-03-13,https://www.newsday.com/news/health/religious-services-coronavirus-1.43018997,No,,,Yes,2020-03-22,https://patch.com/new-york/new-york-city/new-yorks-stay-home-order-goes-effect,No,,
New York,Tompkins County,Yes,2020-03-22,https://ithacavoice.com/2020/03/new-york-state-to-close-all-non-essential-businesses/,No,,,Yes,2020-03-13,https://www.ithacacityschools.org/tfiles/folder1500/ICSD%20School%20Closure.pdf,No,,,Yes,2020-03-13,https://statements.cornell.edu/2020/20200313-5MTe7Z-update-on-classes.cfm,No,,,Yes,2020-03-20,https://www.localsyr.com/bridge-street/worship-services-move-online/,No,,,Yes,2020-03-22,https://tompkinscountyny.gov/health/factsheets/coronavirusnys,No,,
New York,Ulster County,Yes,2020-03-22,https://covid19.ulstercountyny.gov/statement-from-county-executive-pat-ryan-on-governor-cuomos-recent-announcement-on-restaurants-and-bars/,No,,,Yes,2020-03-13,https://www.dailyfreeman.com/news/local-news/all-schools-in-ulster-dutchess-orange-counties-to-close-for/article_eecac70e-6551-11ea-a90e-a39dde3ca2dc.html,No,,,No,,,Yes,2020-04-25,https://www.sunyulster.edu/campus_and_culture/campus_resources/covid-19-updates.php,Yes,2020-03-14,https://www.poughkeepsiejournal.com/story/news/local/2020/03/14/coronavirus-confuses-congregations-gatherings-discouraged-ny/5048960002/,No,,,Yes,2020-03-20,https://www.governor.ny.gov/news/governor-cuomo-signs-new-york-state-pause-executive-order,No,,
New York,Westchester County,Yes,2020-03-20,https://www.governor.ny.gov/news/governor-cuomo-signs-new-york-state-pause-executive-order,No,,,Yes,2020-03-23,https://westchestermagazine.com/life-style/news/coronavirus-westchester-schools/,No,,,Yes,2020-03-11,https://patch.com/new-york/harrison/coronavirus-caution-manhattanville-college-shifts-online,No,,,Yes,2020-03-03,https://patch.com/new-york/newrochelle/westchester-coronavirus-officials-close-temple-young-israel,No,,,Yes,2020-03-20,https://www.governor.ny.gov/news/governor-cuomo-signs-new-york-state-pause-executive-order,No,,
North Carolina,Alamance County,Yes,2020-03-30,https://www.wral.com/coronavirus/updated-list-what-s-open-closed-across-nc/19024317/,No,,,Yes,2020-03-14,https://www.thetimesnews.com/news/20200314/north-carolina-schools-closed-on-governorrsquos-orders,No,,,Yes,2020-03-14,https://www.alamancecc.edu/health-alert/,No,,,Yes,2020-03-15,https://www.thetimesnews.com/news/20200312/changes--cancellations-in-alamance-county,No,,,Yes,2020-03-30,https://www.alamance-nc.com/covid19/stay-at-home-order-information/,No,,
North Carolina,Buncombe County,Yes,2020-03-10,https://www.buncombecounty.org/common/health/DeclStof_EmergencyBE%20SAFESTAYHOME32520signed.pdf,No,,,Yes,2020-03-16,https://www.foxcarolina.com/coronavirus/after-nc-gov-shuts-down-k-12-schools-for-two-weeks-wnc-schools-activate-distance/article_19493f6a-6633-11ea-9533-73129041935c.html,No,,,Yes,2020-03-16,https://www.foxcarolina.com/coronavirus/after-nc-gov-shuts-down-k-12-schools-for-two-weeks-wnc-schools-activate-distance/article_19493f6a-6633-11ea-9533-73129041935c.html,No,,,Yes,2020-03-13,https://www.buncombecounty.org/countycenter/news-detail.aspx?id=18532,No,,,Yes,2020-03-10,https://www.buncombecounty.org/common/health/DeclStof_EmergencyBE%20SAFESTAYHOME32520signed.pdf,No,,
North Carolina,Burke County,Yes,2020-03-30,https://www.burkenc.org/CivicAlerts.aspx?AID=202,No,,,Yes,2020-03-14,https://www.newsobserver.com/news/coronavirus/article241422651.html,No,,,Yes,2020-03-14,https://www.facebook.com/westernpiedmont/photos/a.119215496448/10158150978221449/?type=3&theater,No,,,Yes,2020-03-15,https://www.wbtv.com/2020/03/15/north-carolina-churches-remain-closed-sunday-after-governor-cooper-orders-no-mass-gatherings/,No,,,Yes,2020-03-30,https://www.newsobserver.com/news/coronavirus/article241469211.html,No,,
North Carolina,Catawba County,Yes,2020-03-27,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,,Yes,2020-03-14,https://files.nc.gov/governor/documents/files/EO117-COVID-19-Prohibiting-Mass-Gathering-and-K12-School-Closure.pdf,No,,,Yes,2020-03-13,https://www.ednc.org/coronavirus-affecting-schools-closures-delays/,No,,,Yes,2020-03-27,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,,Yes,2020-03-27,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,
North Carolina,Cumberland County,Yes,2020-03-30,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,,Yes,2020-03-14,https://governor.nc.gov/news/governor-cooper-issues-executive-order-closing-k-12-public-schools-and-banning-gatherings-more,No,,,Yes,2020-03-07,https://www.uncfsu.edu/coronavirus-update,No,,,Yes,2020-03-16,https://dioceseofraleigh.org/news/bishop-says-protect-each-other,No,,,Yes,2020-03-30,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,
North Carolina,Dare County,Yes,2020-03-30,https://www.wral.com/coronavirus/updated-list-what-s-open-closed-across-nc/19024317/,No,,,Yes,2020-03-14,https://www.daretolearn.org/about/covid-19-information,No,,,Yes,2020-03-14,https://www.nccommunitycolleges.edu/news-center/news/community-colleges-extend-spring-break-cancel-classes-and-move-online-instruction,No,,,Yes,2020-03-22,https://www.facebook.com/obxcommunitychurch/,No,,,Yes,2020-03-28,https://www.darenc.com/home/showdocument?id=6362,No,,
North Carolina,Durham County,Yes,2020-03-28,https://www.dcopublichealth.org/services/communicable-diseases/coronavirus-disease-2019/covid-19-faqs/-fsiteid-3,No,,,Yes,2020-03-14,https://www.dconc.gov/home/showdocument?id=30686,No,,,Yes,2020-03-07,https://www.wfmynews2.com/article/news/local/duke-university-cancels-classes-spring-break-coronavirus/83-4fa22952-4001-40ee-a388-72124b363b55,No,,,Yes,2020-03-30,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,,Yes,2020-03-28,https://durhamnc.gov/DocumentCenter/View/30132/DCO-Second-Amendment-SAH-4-3-20,No,,
North Carolina,Forsyth County,Yes,2020-03-30,https://bloximages.newyork1.vip.townnews.com/journalnow.com/content/tncms/assets/v3/editorial/e/cc/ecc2e743-b8d2-51e3-85d4-6648df1bd2f3/5e7e5fbc9b7a3.pdf.pdf,No,,,Yes,2020-03-16,https://www.citizen-times.com/story/news/local/2020/03/14/coronavirus-covid-19-cases-north-carolina-number-rises-23/5049767002/,No,,,Yes,2020-03-16,https://coronavirus.wfu.edu/university-communications/changes-to-class-schedule-course-delivery-and-campus-operations/,No,,,Yes,2020-03-12,https://www.newsobserver.com/news/politics-government/article241123651.html,No,,,Yes,2020-03-30,https://bloximages.newyork1.vip.townnews.com/journalnow.com/content/tncms/assets/v3/editorial/e/cc/ecc2e743-b8d2-51e3-85d4-6648df1bd2f3/5e7e5fbc9b7a3.pdf.pdf,No,,
North Carolina,Guilford County,Yes,2020-03-27,https://www.greensboro.com/news/local_news/guilford-county-stay-at-home-order-took-effect-at-5-p-m-friday-heres-what/article_597629b1-e8d3-5922-ad83-a796c7817932.html,No,,,Yes,2020-03-16,https://www.gcsnc.com/site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=174&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=116263&PageID=1,No,,,Yes,2020-03-27,https://www.google.com/amp/s/www.wxii12.com/amp/article/university-of-north-carolina-greensboro-coronavirus/31702459,No,,,Yes,2020-03-17,https://www.facebook.com/guilfordbaptistchurch/posts/2789425237761388?__xts__[0]=68.ARDwcE6ESAFM3QXGabPaQW6CmsYiK0AdkjQUKE0TFAZGeS04-oGMK8v7msbeB7r7ZnhF-qN4gs9YGFiujqmc8uDt-lXSwDm8Tgn3HxxmxFvve0dkAfRSbbNjERJQ32Z5zRtoDD5LTIiBbA1AQThZwedvRMJAxCqOFL8peEdSngg3U0QTBLcbBbSzF0trPvdJudN0SMMbW_Cs_qesB0lvYefWl84pWrGVC3oLmY01BW212lk13jGPL4MFNeKfRacUFh5T-AWmvOiGjHO9J9yPhgkmceBMhHgHUvhp1sDIa9bRShEQM0gBFvCR6Og_dhBwlSe3Kst2wuOo7YfYyal_nQ&__tn__=-R,No,,,Yes,2020-03-30,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,
North Carolina,Mecklenburg County,Yes,2020-03-17,https://files.nc.gov/governor/documents/files/EO118.pdf,No,,,Yes,2020-03-16,https://www.cms.k12.nc.us/viewemergencynotifications.aspx,No,,,Yes,2020-03-23,https://www.ninertimes.com/news/how-the-university-is-handling-covid--what-we-know/article_d7c80b00-63e6-11ea-8ea0-87efd6e0e836.html,No,,,Yes,2020-03-15,https://www.google.com/amp/s/www.wcnc.com/amp/article/news/health/coronavirus/charlotte-church-religious-worship-cancellations-closures-coroanvirus/275-a822e7ac-1307-4b5b-bf1f-e093e110007d,No,,,Yes,2020-03-26,https://www.mecknc.gov/news/Pages/Stay-at-Home-Orders-Clarification-and-Guidance.aspx,No,,
