,geo_value,time_value,direction,issue,lag,value,stderr,sample_size
0,357,2020-04-26,,20200805,101,52.130972670612,,
0,357,2020-04-27,,20200805,100,54.679415123096,,
0,357,2020-04-28,,20200805,99,34.550755922305,,
0,357,2020-04-29,,20200805,98,68.109867345867,,
0,357,2020-04-30,,20200805,97,58.112426844239,,
0,357,2020-05-01,,20200805,96,72.700913798807,,
0,357,2020-05-02,,20200805,95,43.965942748301,,
0,357,2020-05-03,,20200805,94,36.533437788267,,
0,357,2020-05-04,,20200805,93,62.174344984676,,
0,357,2020-05-05,,20200805,92,39.668908116778,,
0,357,2020-05-06,,20200805,91,54.908205437741,,
0,357,2020-05-07,,20200805,90,63.525581016363,,
0,357,2020-05-08,,20200805,89,42.347685841884,,
0,357,2020-05-09,,20200805,88,60.14438535194,,
0,357,2020-05-10,,20200805,87,41.929795068861,,
0,357,2020-05-11,,20200805,86,38.478141074949,,
0,357,2020-05-12,,20200805,85,34.519525386784,,
0,357,2020-05-13,,20200805,84,52.713363802614,,
0,357,2020-05-14,,20200805,83,47.310487973832,,
0,357,2020-05-15,,20200805,82,63.480862040374,,
0,357,2020-05-16,,20200805,81,41.753138063845,,
0,357,2020-05-17,,20200805,80,27.466878342101,,
0,357,2020-05-18,,20200805,79,78.845672884748,,
0,357,2020-05-19,,20200805,78,28.46086319853,,
0,357,2020-05-20,,20200805,77,49.562139025042,,
0,357,2020-05-21,,20200805,76,52.10543457746,,
0,357,2020-05-22,,20200805,75,58.146518584915,,
0,357,2020-05-23,,20200805,74,35.634417903623,,
0,357,2020-05-24,,20200805,73,41.870486802315,,
0,357,2020-05-25,,20200805,72,88.701225787132,,
0,357,2020-05-26,,20200805,71,42.704033877723,,
0,357,2020-05-27,,20200805,70,31.474264482769,,
0,357,2020-05-28,,20200805,69,43.920328539531,,
0,357,2020-05-29,,20200805,68,49.49079213688,,
0,357,2020-05-30,,20200805,67,55.917667780716,,
0,357,2020-05-31,,20200805,66,35.738871981626,,
0,357,2020-06-01,,20200805,65,40.668793620248,,
0,357,2020-06-02,,20200805,64,21.114434314712,,
0,357,2020-06-03,,20200805,63,45.645217176109,,
0,357,2020-06-04,,20200805,62,33.887435237621,,
0,357,2020-06-05,,20200805,61,12.86086789661,,
0,357,2020-06-06,,20200805,60,32.767186936553,,
0,357,2020-06-07,,20200805,59,27.563010451628,,
0,357,2020-06-08,,20200805,58,15.832694774581,,
0,357,2020-06-09,,20200805,57,39.552664190748,,
0,357,2020-06-10,,20200805,56,26.871756421629,,
0,357,2020-06-11,,20200805,55,33.083459154344,,
0,357,2020-06-12,,20200805,54,30.853183746094,,
0,357,2020-06-13,,20200805,53,25.839001647342,,
0,357,2020-06-14,,20200805,52,8.7124938405388,,
0,357,2020-06-15,,20200805,51,18.727840031798,,
0,357,2020-06-16,,20200805,50,36.827290210206,,
0,357,2020-06-17,,20200805,49,20.228219087762,,
0,357,2020-06-18,,20200805,48,27.32725997176,,
0,357,2020-06-19,,20200805,47,55.409789941021,,
0,357,2020-06-20,,20200805,46,39.241817232186,,
0,357,2020-06-21,,20200805,45,46.417001250098,,
0,357,2020-06-22,,20200805,44,79.480170222044,,
0,357,2020-06-23,,20200805,43,52.213607226544,,
0,357,2020-06-24,,20200805,42,81.820832164518,,
0,357,2020-06-25,,20200805,41,94.911553235872,,
0,357,2020-06-26,,20200805,40,106.98654762447,,
0,357,2020-06-27,,20200805,39,149.27334139341,,
0,357,2020-06-28,,20200805,38,171.69379699731,,
0,357,2020-06-29,,20200805,37,123.87755455384,,
0,357,2020-06-30,,20200805,36,155.9388870284,,
0,357,2020-07-01,,20200805,35,189.04328450569,,
0,357,2020-07-02,,20200805,34,319.26761856136,,
0,357,2020-07-03,,20200805,33,309.89162756716,,
0,357,2020-07-04,,20200805,32,244.72277371333,,
0,357,2020-07-05,,20200805,31,218.49702268199,,
0,357,2020-07-06,,20200805,30,311.99128102189,,
0,357,2020-07-07,,20200805,29,317.35101402019,,
0,357,2020-07-08,,20200805,28,355.1963232885,,
0,357,2020-07-09,,20200805,27,245.04438633396,,
0,357,2020-07-10,,20200805,26,372.02868797295,,
0,357,2020-07-11,,20200805,25,343.94933255,,
0,357,2020-07-12,,20200805,24,303.07192513943,,
0,357,2020-07-13,,20200805,23,152.09082002515,,
0,357,2020-07-14,,20200805,22,451.44258648561,,
0,357,2020-07-15,,20200805,21,352.97843396323,,
0,357,2020-07-16,,20200805,20,250.28969801361,,
0,357,2020-07-17,,20200805,19,371.29989999677,,
0,357,2020-07-18,,20200805,18,239.11482182913,,
0,357,2020-07-19,,20200805,17,235.3125137845,,
0,357,2020-07-20,,20200805,16,262.14303702375,,
0,357,2020-07-21,,20200805,15,265.91989103149,,
0,357,2020-07-22,,20200805,14,206.64899035968,,
0,357,2020-07-23,,20200805,13,243.55353869645,,
0,357,2020-07-24,,20200805,12,340.71076784652,,
0,357,2020-07-25,,20200805,11,267.26975707855,,
0,357,2020-07-26,,20200805,10,254.34266557449,,
0,357,2020-07-27,,20200805,9,241.04702834024,,
0,357,2020-07-28,,20200805,8,288.70612394974,,
0,357,2020-07-29,,20200805,7,231.72091933431,,
0,357,2020-07-30,,20200805,6,236.76200048291,,
0,357,2020-07-31,,20200805,5,383.11697794279,,
0,357,2020-08-01,,20200805,4,146.44952485233,,
0,357,2020-08-02,,20200805,3,146.5819633833,,
0,357,2020-08-03,,20200805,2,130.29568828667,,
